pagina;nome;arquivo
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-de-carona-2022/;PMMG – Ata de Registro de Preços Nº 401/2021 – Gestor – Instituto Nacional de Cardiologia (10.10.2022);https://compras.mg.gov.br/wp-content/uploads/pmmg-hosp-cardi-10-10-2022.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-de-carona-2022/;PMMG – Ata de Registro de Preços Nº 05/2021 – Gestor – Hospital de Guarnição de Natal/RN (10.10.2022);https://compras.mg.gov.br/wp-content/uploads/pmmg-10-10-2022.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-de-carona-2022/;SES – Ata de Registro de Preços Nº 148/2022 – Gestor – Procuradoria Geral de Justiça do Estado de Minas Gerais (10.10.2022);https://compras.mg.gov.br/wp-content/uploads/ses-10-10-2022.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-de-carona-2022/;PMMG – Ata de Registro de Preços Nº 212/2021 – Gestor – Prefeitura Municipal de Boa Vista / RR (07.10.2022);https://compras.mg.gov.br/wp-content/uploads/pmmg-07-10-2022.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-de-carona-2022/;SEJUSP – Ata de Registro de Preços Nº 135/2022 – Gestor – Ministério Público do Estado de Minas Gerais por intermédio da Procuradoria-Geral de Justiça (03.10.2022);https://compras.mg.gov.br/wp-content/uploads/sejusp-03-10-2022.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-de-carona-2022/;PCMG – Ata de Registro de Preços Nº 09/2022 – Gestor – Consórcio Interfederativo Santa Catarina – CINCATARINA (03.10.2022);https://compras.mg.gov.br/wp-content/uploads/pcmg-03-10-2022.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-de-carona-2022/;PCMG – Ata de Registro de Preços Nº 22/2022 – Gestor – Tribunal de Justiça do Estado do Piauí – TJPI (28.09.2022);https://compras.mg.gov.br/wp-content/uploads/pcmg-28-09-2022.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-de-carona-2022/;SEJUSP – Ata de Registro de Preços Nº 1323/2022 – Gestor – Departamento de Gestão de Fornecedores/RS (28.09.2022);https://compras.mg.gov.br/wp-content/uploads/sejusp-28-09-2022.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-de-carona-2022/;CBMMG – Pregão Eletrônico Nº 0031/2022 – Gestor – Prefeitura Municipal de Cedro do Abaeté/MG (27.09.2022);https://compras.mg.gov.br/wp-content/uploads/cbmmg-27-09-2022.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-de-carona-2022/;PMMG – Pregão Eletrônico Nº 18/2022 – Gestor – Secretaria Municipal de Saúde de Manaus / SESMA (26.09.2022);https://compras.mg.gov.br/wp-content/uploads/pmmg-26-09-2022.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-de-carona-2022/;PCMG – Pregão Eletrônico Nº 24037/2022 – Gestor – Secretaria Municipal de Administração – SEMAD, Prefeitura Municipal do Natal/RN (26.09.2022);https://compras.mg.gov.br/wp-content/uploads/pcmg-26-09-2022.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-de-carona-2022/;SEPLAG – Pregão Eletrônico Nº 013/2022 – Gestor – Tribunal de Justiça do Estado de Minas Gerais – TJMG (23.09.2022);https://compras.mg.gov.br/wp-content/uploads/seplag-26-09-2022.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-de-carona-2022/;PCMG – Pregão Eletrônico Nº 60/2022 – Gestor – Consórcio Público Instituição de Cooperação Intermunicipal do Médio Paraopeba – ICISMEP (19.09.2022);https://compras.mg.gov.br/wp-content/uploads/pcmg-21-09-2022.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-de-carona-2022/;SEJUSP – Pregão Eletrõnico Nº 15/2022 – Gestor – Secretaria de Estado da Gestão, Patrimônio e Assistência a SEGEP/MA – Secretaria de Estado de Gestão, Patrimônio e Assistência (16.09.2022);https://compras.mg.gov.br/wp-content/uploads/oficio-de-divulgacao.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-de-carona-2022/;PMMG – Pregão Eletrônico Nº 02/2021 – Gestor – Hospital Naval de Brasília / Marinha do Brasil (15.09.2022);https://compras.mg.gov.br/wp-content/uploads/pmmg.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-de-carona-2022/;CBMMG – Pregão Eletrônico Nº 28/2021 – Gestor – Tribunal de Justiça do Estado de Roraima (14.09.2022);https://compras.mg.gov.br/wp-content/uploads/pmmg-14-09-2022.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-de-carona-2022/;IPSEMG – Ata de Registro de Preços Nº 84/2022 – Gestor – Secretaria de Estado de Saúde – Maranhão (12.09.2022);https://compras.mg.gov.br/wp-content/uploads/ipsemg-12-09-2022.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-de-carona-2022/;PMMG – Pregão Eletrônico Nº 57/2022 – Gestor – Hospital Militar de Área de São Paulo / Exército Brasileiro (12.09.2022);https://compras.mg.gov.br/wp-content/uploads/pmmg-12-09-2022.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-de-carona-2022/;PMMG – Pregão Eletrônico Nº 74/2021 – Gestor – Instituição de Cooperação Intermunicipal do Médio Paraopeba – ICISMEP (08.09.2022);https://compras.mg.gov.br/wp-content/uploads/pmmg-08-09-22.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-de-carona-2022/;PMMG – Pregão Eletrônico Nº 57/2021 – Gestor – Hospital Militar de Área de São Paulo / Exército Brasileiro (06.09.2022);https://compras.mg.gov.br/wp-content/uploads/pmmg-06-09-2022.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-de-carona-2022/;FHEMIG- Pregão Eletrônico Nº 038/2021 – Gestor – Prefeitura Municipal de Candeias Jamari de Rondônia, e a Secretaria Geral, Gestão, Fazenda, Administração e Planejamento – SEMFAGESP (05.09.2022);https://compras.mg.gov.br/wp-content/uploads/fhemig-05-09.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-de-carona-2022/;PCMG – Pregão Eletrônico Nº 44/2021 – Gestor – Fundação Universidade Federal de São João Del-Rei (26.08.2022);https://compras.mg.gov.br/wp-content/uploads/pcmg-26-08.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-de-carona-2022/;FHEMIG- Pregão Eletrônico Nº 90/2021 – Gestor – Instituição de Cooperação Intermunicipal do Médio Paraopeba – ICISMEP (26.08.2022);https://compras.mg.gov.br/wp-content/uploads/fhemig-26-08.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-de-carona-2022/;PCMG- Ata de Registro de Preços Nº 23/2021 – Gestor – Tribunal de Justiça de Pernambuco (26.08.2022);https://compras.mg.gov.br/wp-content/uploads/sei-govmg-52034259-oficio.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-de-carona-2022/;SEJUSP – Pregão Eletrõnico Nº 009/2022 – Gestor – Tribunal de Justiça do Estado de Mato Grosso do Sul – TJMS (24.08.2022);https://compras.mg.gov.br/wp-content/uploads/sejusp.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-de-carona-2022/;FHEMIG- Pregão Eletrônico Nº 90/2021 – Gestor – Instituição de Cooperação Intermunicipal do Médio Paraopeba – ICISMEP (24.08.2022);https://compras.mg.gov.br/wp-content/uploads/sei-2270.01.0035956-2022-83.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-de-carona-2022/;SEJUSP – Pregão Eletrõnico Nº 145/2021 – Gestor – Hospital Universitário Clementino Fraga Filho (23.08.2022);https://compras.mg.gov.br/wp-content/uploads/sejusp-23-08-2022.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-de-carona-2022/;UNIMONTES – Ata de Registro de Preços Nº 091/2022 – Gestor – Hospital Getúlio Vargas – Recife/PE (23.08.2022);https://compras.mg.gov.br/wp-content/uploads/unimontes.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-de-carona-2022/;FHA – Ata de Registro de Preços Nº 47/2021 – Gestor – Instituição de Cooperação Intermunicipal do Médio Paraopeba – ICISMEP (18.08.2022);https://compras.mg.gov.br/wp-content/uploads/fundacao-helena-antipoff.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-de-carona-2022/;UEMG – Ata de Registro de Preços Nº 2022/05479 – Gestor – Secretaria da Educação do Estado do Ceará (27.07.2022);https://compras.mg.gov.br/wp-content/uploads/uemg.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-de-carona-2022/;CBMMG – Ata de Registro de Preços Nº 083/2022 – Gestor – Procuradoria-Geral do Estado do Amapá/Central de Licitações e Contratos (26.07.2022);https://compras.mg.gov.br/wp-content/uploads/cbmmg.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-de-carona-2022/;FHA – Ata de Registro de Preços Nº 20/2021 – Gestor – Consórcio Intermunicipal Multifinalitário da Área Mineira da SUDENE (25.07.2022);https://compras.mg.gov.br/wp-content/uploads/sei-2150.01.0000628-2022-09.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-de-carona-2022/;IPSEMG – Ata de Registro de Preços Nº 142/2021 – Gestor – Município de Rondonópolis – Estado de Mato Grosso (21.07.2022);https://compras.mg.gov.br/wp-content/uploads/sei-2010.01.0049390-2022-11.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-de-carona-2022/;PCMG – Pregão Eletrônico Nº 12/2021 – Gestor – Superintendência Regional da Receita Federal 9ª Região Fiscal (15.07.2022);https://compras.mg.gov.br/wp-content/uploads/sei-1510.01.0138990-2022-84.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-de-carona-2022/;PCMG – Ata de Registro de Preços Nº 09/2022 – Gestor – Consórcio Interfederativo Santa Catatina – CINCATARINA (12.07.2022);https://compras.mg.gov.br/wp-content/uploads/pcmg-12-07-22.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-de-carona-2022/;SES – Ata de Registro de Preços Nº 11/2022 – Gestor – Secretaria de Gestão e Ensino em Segurança – SEGEN/MJSP (07.07.2022);https://compras.mg.gov.br/wp-content/uploads/ses-19-07-22.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-de-carona-2022/;SEPLAG-CECAD – Pregão Eletrônico Nº 32/2021 – Gestor – Assembléia Legislativa do Estado de Goiás – ALEGO (06.07.2022);https://compras.mg.gov.br/wp-content/uploads/sei-1500.01.0074779-2022-65.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-de-carona-2022/;IPSEMG – Pregão Eletrônico Nº 391/2021 – Gestor – Centro de Serviços Compartilhados do Governo do Estado do Amazonas (04.07.2022);https://compras.mg.gov.br/wp-content/uploads/sei-2010.01.0034253-2022-49.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-de-carona-2022/;UNIMONTES – Pregão Eletrônico Nº 391/2022 – Gestor – Governo do Estado do Amazonas (01.07.2022);https://compras.mg.gov.br/wp-content/uploads/unimontes-01-07-2022.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-de-carona-2022/;PCMG – Ata de Registro de Preços Nº 10/2022 – Gestor – Tribunal de Justiça do Estado de Roraima – TJRR (30.06.2022);https://compras.mg.gov.br/wp-content/uploads/pcmg-30-06-2022.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-de-carona-2022/;CBMMG – Ata de Registro de Preços Nº 36/2021-II – Gestor – Prefeitura Municipal de Brumadinho (28.06.2022);https://compras.mg.gov.br/wp-content/uploads/cbmmg-28-06-2022.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-de-carona-2022/;PCMG – Pregão Eletrônico Nº 12/2021 – Gestor – Superintendência Regional da Receita Federal 9ª Região Fiscal (15.06.2022);https://compras.mg.gov.br/wp-content/uploads/3-pcmg.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-de-carona-2022/;PCMG – Pregão Eletrônico Nº 12/2021 – Gestor – Superintendência Regional da Receita Federal 9ª Região Fiscal (15.06.2022);https://compras.mg.gov.br/wp-content/uploads/superintendencia-2-pcmg.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-de-carona-2022/;PCMG – Pregão Eletrônico Nº 12/2021 – Gestor – Superintendência Regional da Receita Federal 9ª Região Fiscal (15.06.2022);https://compras.mg.gov.br/wp-content/uploads/sei-1510.01.0076065-2022-07.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-de-carona-2022/;PMMG – Pregão Eletrônico Nº 27/2021 – Gestor – Ministério da Justiça – Polícia Rodoviária Federal (14.06.2022);https://compras.mg.gov.br/wp-content/uploads/intencao-adesao-mj-prf-intencao-de-adesao-ata-rp-ministerio-da-justica-prf.-ee1df3da158b.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-de-carona-2022/;PCMG – Pregão Eletrônico Nº 351/2021 – Gestor – Procuradoria Geral de Justiça (14.06.2022);https://compras.mg.gov.br/wp-content/uploads/14-06-2022-pcmg.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-de-carona-2022/;PCMG – Pregão Eletrônico Nº 03/2021 – Gestor – Consórcio Público Intermunicipal de Inovação e Desenvolvimento do Estado de São Paulo – CINDESP (10.06.2022);https://compras.mg.gov.br/wp-content/uploads/ult-10-06-2022-pcmg.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-de-carona-2022/;PCMG – Pregão Eletrônico Nº 51/2021 – Gestor – Secretaria da Cidadania e Justiça do Estado do Tocantins – SECIJU (09.06.2022);https://compras.mg.gov.br/wp-content/uploads/divulgaa-a-o-de-intena-a-o-de-carona.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-de-carona-2022/;PCMG – Pregão Eletrônico Nº 351/2021 – Gestor – Procuradoria Geral de Justiça (07.06.2022);https://compras.mg.gov.br/wp-content/uploads/pcmg-pgj.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-de-carona-2022/;PCMG – Pregão Eletrônico Nº 06/2022 – Gestor – Consórcio Interfederativo Santa Catarina – CINCATARINA (07.06.2022);https://compras.mg.gov.br/wp-content/uploads/pcmg-07-06-2022.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-de-carona-2022/;PMMG – Pregão Eletrônico Nº 24/2021 – Gestor – Tribunal de Justiça do Estado de Minas Gerais – TJMG (07.06.2022);https://compras.mg.gov.br/wp-content/uploads/divulgacao-de-carona-persiana-divulgacao-de-carona-persianas-ec3aaa7d4f76.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-de-carona-2022/;CBMMG – Pregão Eletrônico Nº 42/2021 – Gestor – Prefeitura Municipal de Brumadinho (02.06.2022);https://compras.mg.gov.br/wp-content/uploads/sei-1400.01.0029082-2022-82.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-de-carona-2022/;PCMG – Pregão Eletrônico Nº 03/2021 – Gestor – Consórcio Público Intermunicipal de Inovação e Desenvolvimento do Estado de São Paulo – CINDESP (30.05.2022);https://compras.mg.gov.br/wp-content/uploads/sei-govmg-47141455-oficio.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-de-carona-2022/;FHA – Pregão Eletrônico Nº 40/2021 – Gestor – Instituto Federal Sul-Rio-Grandense (27.05.2022);https://compras.mg.gov.br/wp-content/uploads/sei-2150.01.0000055-2022-57.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-de-carona-2022/;FUCAM – Ata de Registro de Preços Nº 358/2021 – Gestor – Superintendência Estadual de Compras e Licitações – SUPEL – Governo do Estado de Rondônia (27.05.2022);https://compras.mg.gov.br/wp-content/uploads/sei-2160.01.0000378-2022-04.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-de-carona-2022/;SEMAD – Pregão Eletrônico Nº 53/2021 – Gestor – Ministério da Economia (25.05.2022);https://compras.mg.gov.br/wp-content/uploads/sei-1370.01.0011790-2022-97.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-de-carona-2022/;PMMG – Pregão Eletrônico Nº 28/2021 – Gestor – 1A. Brigada de Infantaria de Selva/RR (24.05.2022);https://compras.mg.gov.br/wp-content/uploads/divulgacao-de-carona-capacetes-3-divulgacao-de-carona-capacete-e9bc8613d466.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-de-carona-2022/;FHA – Ata de Registro de Preços Nº 22/2021 – Gestor – Instituto Chico Mendes de Conservação da Biodiversidade – ICMBIO-DF (24.05.2022);https://compras.mg.gov.br/wp-content/uploads/icmbio-24-05-2022.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-de-carona-2022/;FHA – Ata de Registro de Preços Nº 018/2021 – Gestor – Prefeitura Municipal de Maués/AM (24.05.2022);https://compras.mg.gov.br/wp-content/uploads/divulgacao-fha.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-de-carona-2022/;PCMG – Ata de Registro de Preços Nº 29/2021 – Gestor – Centro de Preparação de Oficiais da Reserva de Recife/Exército Brasileiro (20.05.2022);https://compras.mg.gov.br/wp-content/uploads/sei-govmg-46808698-oficio.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-de-carona-2022/;PCMG – Ata de Registro de Preços Nº 16/2021 – Gestor – Consórcio Público do Extremo Sul – COPES (18.05.2022);https://compras.mg.gov.br/wp-content/uploads/sei-govmg-46691099-oficio.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-de-carona-2022/;FHEMIG – Pregão Eletrônico Nº 08/2021 – Gestor – Prefeitura de Otacílio Costa, Santa Catarina (17.05.2022);https://compras.mg.gov.br/wp-content/uploads/sei-2270.01.0012505-2021-47.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-de-carona-2022/;PCMG – Ata de Registro de Preços Nº 33/2021 – Gestor – Prefeitura Municipal de Resplendor/MG (09.05.2022);https://compras.mg.gov.br/wp-content/uploads/sei-govmg-46206884-oficio.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-de-carona-2022/;PMMG – Ata de Registro de Preços Nº 75/2022 – Gestor – Prefeitura Municipal de Cataguases/MG (05.05.2022);https://compras.mg.gov.br/wp-content/uploads/sei-1250.01.0003797-2022-51.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-de-carona-2022/;FUCAM – Ata de Registro de Preços Nº 012/2021 – Gestor – Consórcio Público Intermunicipal de Inovação e Desenvolvimento do Estado de São Paulo – CINDESP (05.05.2022);https://compras.mg.gov.br/wp-content/uploads/sei-2160.01.0000138-2022-82.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-de-carona-2022/;PCMG – Ata de Registro de Preços Nº 33/2021 – Gestor – Ministério Público do Estado do Piauí (03.05.2022);https://compras.mg.gov.br/wp-content/uploads/of.55-pcmg.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-de-carona-2022/;PCMG – Ata de Registro de Preços Nº 33/2021 – Gestor – Ministério Público do Estado do Piauí (03.05.2022);https://compras.mg.gov.br/wp-content/uploads/of.54-pcmg.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-de-carona-2022/;PCMG – Ata de Registro de Preços Nº 099/2020 – Gestor – Secretaria da Administração do Estado do Tocantins – SECAD (28.04.2022);https://compras.mg.gov.br/wp-content/uploads/publicaa-a-o-intena-a-o-de-carona.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-de-carona-2022/;FHA – Ata de Registro de Preços Nº 11/2020 – Gestor – Instituto Federal de Educação, Ciência e Tecnologia Sul-Rio-Grandense – Campus Pelotas/RS (20.04.2022);https://compras.mg.gov.br/wp-content/uploads/sei-2150.01.0000333-2022-20.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-de-carona-2022/;PMMG – Ata de Registro de Preços Nº 595/2021 – Gestor – Secretaria Municipal de Administração de Uberlândia (13.04.2022);https://compras.mg.gov.br/wp-content/uploads/sei-1250.01.0002956-2022-60.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-de-carona-2022/;FHA – Ata de Registro de Preços Nº 195/2021 – Gestor – Secretaria de Estado de Planejamento e Gestão – SEPLAG (31.03.2022);https://compras.mg.gov.br/wp-content/uploads/sei-2150.01.0000238-2022-63.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-de-carona-2022/;SEPLAG/DECAP – Ata de Registro de Preços Nº 306/2021 – Gestor – Superintendência Estadual de Licitações – SUPEL/RO (28.03.2022);https://compras.mg.gov.br/wp-content/uploads/seplag-07-04-2022.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-de-carona-2022/;SEMAD – Ata de Registro de Preços Nº 116/2021 – Gestor – Secretaria de Estado de Planejamento e Gestão – SEPLAG (28.03.2022);https://compras.mg.gov.br/wp-content/uploads/sei-1370.01.0004174-2022-89.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-de-carona-2022/;IPSEMG – Ata de Registro de Preços Nº 05/2021 – Gestor – Primeiro Regimento da Cavalaria de Guardas (17.03.2022);https://compras.mg.gov.br/wp-content/uploads/sei-2010.01.0082940-2021-47.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-de-carona-2022/;IPSEMG – Pregão Eletrônico Nº 055/2021 – Gestor – Secretaria da Saúde / Fundo Estadual de Saúde do Estado da Bahia (15.03.2022);https://compras.mg.gov.br/wp-content/uploads/sei-2010.01.0011804-2022-19.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-de-carona-2022/;PMMG – Pregão Eletrônico Nº 07/2020 – Gestor – Comando do Fronteira Solimões/8 BIS/MEX/AM (15.03.2022);https://compras.mg.gov.br/wp-content/uploads/pmmg-pregao-no-07-2020.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-de-carona-2022/;SEMAD – Pregão Eletrônico Nº 06/2021 – Gestor – Secretaria Nacional de Segurança Hídrica do Ministério do Desenvolvimento Regional (07.03.2022);https://compras.mg.gov.br/wp-content/uploads/semad.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-de-carona-2022/;SEJUSP – Pregão Eletrônico Nº 291/2021 – Gestor – Ministério Público do Estado de Minas Gerais (09.02.2022);https://compras.mg.gov.br/wp-content/uploads/sei-1450.01.0020380-2022-83.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-de-carona-2022/;SEE – Ata de Registro de Preços Nº 107/2021 – Gestor – PREFEITURA MUNICIPAL DE PIRAJUBA/MG (09.02.2022);https://compras.mg.gov.br/wp-content/uploads/divulgacao-de-intencao-de-adesao-como-carona-see-pregao-presencial-nd-33.2021-gestor-prefeitura-municipal-de-pirajuba-09.02.2022.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-de-carona-2022/;SEJUSP – Pregão Eletrônico Nº 127/2021 – Gestor – PMMG (27.01.2022);https://compras.mg.gov.br/wp-content/uploads/sejusp-27-01-2022.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-de-carona-2022/;FHA – Pregão Eletrônico Nº 31/2021 – Gestor – Hospital das Forças Armadas / Ministério da Defesa (14.01.2022);https://compras.mg.gov.br/wp-content/uploads/sei-2150.01.0000026-2022-64.pdf
https://compras.mg.gov.br/acesso-a-informacoes/consultas/divulgacao-adesao-carona/divulgacao-adesao-de-carona-2022/;SEMAD – Ata de Registro de Preços Nº 02/2021 – Gestor – Ministério da Economia (06.01.2022);https://compras.mg.gov.br/wp-content/uploads/sei-1370.01.0000654-2022-69.pdf
